🇨🇳港澳台一,#genre#
纬来育乐台(B),P2p://generationnexxxt.com:19806/09f5cbcd57934038bc76de430a767046
Golf Channel(B),P2p://generationnexxxt.com:19806/f525ac536b9740f1be9aa0e15eebdd74
爱尔达体育1台(B),P2p://generationnexxxt.com:19806/38729b9421044022a4d81ee0fe899dcd
beIN Sports 2(B),P2p://generationnexxxt.com:19806/54acc624548a4ac1be80ee2ae0ad2f03
爱尔达体育4台(B),P2p://generationnexxxt.com:19806/797d51a6805c4a5fac1b71a678228513
博斯高球(B),P2p://generationnexxxt.com:19806/1938e9044d66468a9f38456fc383259f
博斯网球台(B),P2p://generationnexxxt.com:19806/6895bdc150744da98afe23ce77e32e51
博斯运动(B),P2p://generationnexxxt.com:19806/1fded122b4b74670b6012a8068e44766
博斯无限台(B),P2p://generationnexxxt.com:19806/d0a027824de144fd88aef46f0fba7c99
爱尔达体育2台(B),P2p://generationnexxxt.com:19806/b63a56b3be724653802408c3b2044490
爱尔达体育3台(B),P2p://generationnexxxt.com:19806/c34b66fc16df4781baceff8a2f6430e4

🇨🇳NewTV⭐,#genre#

NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8

🇨🇳影视-频道,#genre#

战争大片,https://live.metshop.top/yy/1382735556
热血抗日电影,https://live.metshop.top/yy/1382749907
高分经典电影,https://live.metshop.top/yy/1382754187 
斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105 
武侠电视剧,https://live.metshop.top/yy/1459331991
丫头动漫 斗罗斗破,https://live.metshop.top/yy/1458722520
经典电影,https://live.metshop.top/yy/1355142167
经典电影台，http://hlsa-akm.douyucdn.cn/85894rmovieChow_4000p.m3u8
战争大片-国外电影,https://live.metshop.top/yy/1382736857
 经典电影 电视剧,https://live.metshop.top/yy/1354690927
催泪战争,https://live.metshop.top/yy/1382745124
破案港剧,https://live.metshop.top/yy/1350670730 
布丁-玄幻电影正在直播,https://live.metshop.top/yy/1455460998 
经典动漫,https://live.metshop.top/yy/22777075
雪儿动漫,https://live.metshop.top/yy/1354143938
【动漫】斗罗斗破超清全屏,https://live.metshop.top/yy/28796627
破案港剧,https://live.metshop.top/yy/1350670730 
经典港片,https://live.metshop.top/yy/1382793140
港片电影,https://live.metshop.top/yy/33897188
港片电影,http://cfss.cc/cdn/yy/1353850051.flv
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
龙腾功夫台,http://cfss.cc/cdn/yy/1356261006.flv
熊猫功夫台,http://cfss.cc/cdn/yy/1507716299.flv
‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌​‍‍‍‌‌​‍‍‍‍‌​‍‍‌‌‌‌‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌真武侠台,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
经典影视台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
亚洲功夫台,https://www.goodiptv.club/douyu/11849283
经典重现台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
经典功夫,http://live.dxms.top/yy0405.php?id=1355002394
经典功夫,http://cfss.cc/cdn/yy/1355002394.flv
经典功夫,http://cfss.cc/cdn/yy/1355002394.flv
经典影视台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典动画,http://live.dxms.top/dw/jddh.php
经典怀旧,http://live.dxms.top/dw/jdhj.php
龙腾经典,http://live.dxms.top/yy0405.php?id=1355000685
龙腾经典,http://cfss.cc/cdn/yy/1355000685.flv
抗日剧场http://live.dxms.top/yy0405.php?id=1382736877/
经典台剧,http://live.dxms.top/yy0405.php?id=1355260662
经典台剧,http://cfss.cc/cdn/yy/1355260662.flv
军旅剧场,http://live.dxms.top/yy0405.php?id=1354784284
经典剧场,http://live.dxms.top/yy0405.php?id=22701868
宫廷剧场,http://live.dxms.top/yy0405.php?id=1353892468
经典清剧,http://live.dxms.top/yy0405.php?id=1354143978
经典天龙,http://live.dxms.top/yy0405.php?id=1351814644
金庸剧场,http://live.dxms.top/yy0405.php?id=28265277
星光视界,http://live.dxms.top/yy0405.php?id=1353422557
星光剧场,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典三国,http://live.dxms.top/dw/jdsg.php
经典三国,http://live.dxms.top/dw/jdsg1.php
经典红楼,http://live.dxms.top/yy0405.php?id=1382745084
怀旧剧场,http://live.dxms.top/yy0405.php?id=1355265814
武侠频道,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
武侠剧场,http://43.138.170.29:35455/douyu/338759
经典港片,http://live.dxms.top/yy0405.php?id=34460526
经典喜剧,http://live.dxms.top/yy0405.php?id=21092633
经典喜剧,http://live.dxms.top/yy0405.php?id=1355652820
回忆影院,http://live.dxms.top/hyyy.php

🇨🇳影视-频道一,#genre#

吃米滴虫,http://159.75.85.63:35455/douyu/315457
吃米滴虫,http://epg.112114.xyz/douyu/315457
冰冰经典,http://159.75.85.63:35455/douyu/74374
星爷影院,http://159.75.85.63:35455/douyu/508118
瑶瑶恐怖,http://159.75.85.63:35455/douyu/2935323
怡寶影院,http://159.75.85.63:35455/douyu/434971
小黛兮影,http://159.75.85.63:35455/douyu/11553944
萌小鬼片,http://159.75.85.63:35455/douyu/3928
神乐影院,http://159.75.85.63:35455/douyu/122402
可乐影院,http://159.75.85.63:35455/douyu/20415
小宇60帧,http://159.75.85.63:35455/douyu/323876
恐怖惊悚,http://159.75.85.63:35455/douyu/96577
電影劇場,http://159.75.85.63:35455/douyu/7575350
國語電影,http://159.75.85.63:35455/douyu/2436390
豆瓣高分,http://159.75.85.63:35455/douyu/8770422
豆瓣高分,http://epg.112114.xyz/douyu/8770422
花卷陪看,http://159.75.85.63:35455/douyu/52787
漫威剧情,http://159.75.85.63:35455/douyu/6140589
霍格沃茨,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖,http://159.75.85.63:35455/douyu/2935323
小U鬼片,http://159.75.85.63:35455/douyu/96577
变种人片,http://159.75.85.63:35455/douyu/9651304
喜剧电影,http://159.75.85.63:35455/douyu/9292492
女神电影,http://159.75.85.63:35455/douyu/747764
华语经典,http://159.75.85.63:35455/douyu/434971
避风影院,http://159.75.85.63:35455/douyu/9826611
贝爷影厅,http://159.75.85.63:35455/douyu/252802
译制国语,http://159.75.85.63:35455/douyu/2436390
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8

🇨🇳影视-频道二,#genre#

天映经典,http://8.134.236.66:45678/ali.hlspull.yximgs.com?id=21
天映频道1,http://8.134.236.66:45678/ali.hlspull.yximgs.com?id=19
天映频道,http://8.134.236.66:45678/ali.hlspull.yximgs.com?id=20
天映频道,p2p://generationnexxxt.com:19806/65e1b0870000c6d7c9dccba555040378
天映经典,p2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
天映频道,p2p://generationnexxxt.com:19806/65e1b0870000c6d7c9dccba555040378
天映经典,p2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
tvN Movies HD,p2p://generationnexxxt.com:19806/c6e40b3dec3344909fc0ca9378a7f4c7
私人影院,p2p://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
东森电影台,p2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
纬来电影台,p2p://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
龙祥电影台,p2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
HBO,p2p://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
东森洋片台,p2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
AXN,p2p://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
好莱坞电影台,p2p://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
CINEMAX,p2p://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
HBO强档巨献,p2p://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,p2p://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
美亚电影台,p2p://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
龙华电影台,p2p://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
Smart知识台,p2p://generationnexxxt.com:19806/65939c760002de7398de3a2e3f1b051b
靖天映画,p2p://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天电影台,p2p://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
WARNER TV,p2p://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
amc电影台,p2p://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
HBO Family,p2p://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
CatchPlay电影台,p2p://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
CinemaWorld,p2p://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
壹电视电影台,p2p://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
采昌影剧台,p2p://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
BOO,p2p://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537
Thrill,p2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
HITS Movies,p2p://generationnexxxt.com:19806/72b44f288c8c4c5baa031ec11d9e0e35
影迷数位电影台,p2p://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
美亚电影台,p2p://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
CHC动作电影,p2p://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
CHC高清电影,p2p://generationnexxxt.com:19806/02385419696a411db959037c2190cf11
CHC家庭影院,p2p://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf
东森电影台,http://171.108.239.48:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.108.239.95:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
东森电影台,p2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
龙祥电影台,http://171.108.239.46:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.108.239.95:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
私人影院,http://171.108.239.48:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.108.239.46:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
天映经典,http://171.108.239.92:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.108.239.95:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
东森电影台,http://171.108.239.48:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.108.239.95:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
龙祥电影台,http://171.108.239.95:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
私人影院,http://171.108.239.48:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.108.239.46:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
NOW爆谷,http://104.233.187.235/php/channelinfo.php?id=13002#http://8.134.254.104:9999/channel/n7142cd1f/index.m3u8?q=a36a8d63618de318ea1bcb9fdb6ed6d0
NOW星影,http://104.233.187.235/php/channelinfo.php?id=13003#http://8.134.254.104:9999/channel/n7174e740/index.m3u8?q=a36a8d63618de318ea1bcb9fdb6ed6d0
新视觉HD,https://gudou-ott.hiper25.com/live/xinshijuegaoqing_3000.m3u8
靖洋戏剧台,mitv://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
龙祥电影台,P2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a#mitv://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
东森洋片台,P2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
龙华偶像台,mitv://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
好莱坞电影,mitv://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
美亚电影台,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
AMC电影台,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
HBO Family,mitv://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
EYE TV戏剧台,mitv://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
采昌影剧台,mitv://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
数位电影台,mitv://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
壹电视电影台,mitv://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
靖天映画台,mitv://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天电影台,mitv://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8
东森电影台,mitv://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
东森戏剧台,mitv://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
东森洋片台,mitv://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce
纬来戏剧台,mitv://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
纬来电影台,mitv://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
靖天戏剧台,mitv://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
CINEMAX HD,mitv://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
HBO强档钜献,mitv://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创钜献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
天映经典,http://171.108.239.92:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
龙祥电影台,http://171.108.239.46:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
龙祥电影台,http://171.108.239.92:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
龙祥电影台,http://171.108.239.95:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
龙祥电影台,http://171.108.239.92:8181/tsfile/live/1011_1.m3u8
龙祥电影台,http://171.108.239.95:8181/tsfile/live/1011_1.m3u8?key=txiptv
东森电影台,http://171.108.239.95:8181/tsfile/live/1010_1.m3u8?key=txiptv
东森电影台,http://171.108.239.92:8181/tsfile/live/1010_1.m3u8
东森电影台,http://171.108.239.48:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
东森电影台,http://171.108.239.92:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
东森电影台,http://171.108.239.46:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
经典影视台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典功夫台,http://47.109.155.164/小曾/yy.php?id=1355002394
亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
亚洲武侠,http://mywlkj.ddns.net:754/tv/hk.php?id=29
 TVB星河,http://mywlkj.ddns.net:754/tv/hk.php?id=30
最爱电影,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
HBO Family,mitv://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
纬来戏剧台,mitv://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
纬来电影台,mitv://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
天映经典,http://99754106633f94d350db34d548d6091a.everydaytv.top/live/iptv/02c481fc636a6d8ed8ca9e04b55ba687/playlist.m3u8
天映频道,http://mywlkj.ddns.net:754/tv/yximgs.php?id=7 
天映经典,http://mywlkj.ddns.net:754/tv/yximgs.php?id
天映经典,http://mywlkj.ddns.net:754/tv/yximgs.php?id=8 VIUTV
美亚电影台,http://mywlkj.ddns.net:754/tv/haiou.php?id=27 
天映经典,http://mywlkj.ddns.net:754/tv/haiou.php?id=28 
天映频道,http://mywlkj.ddns.net:754/tv/haiou.php?id=29
J2,p2p://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
J2,http://mywlkj.ddns.net:754/tv/haiou.php?id=15
J2,http://mywlkj.ddns.net:754/tv/yximgs.php?id=1
美亚电影台,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
美亚电影台,http://mywlkj.ddns.net:754/tv/yximgs.php?id=1
港台电影,http://159.75.85.63:35455/douyu/3637778
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典功夫台,http://data.3g.yy.com/live/hls/1355002394/1355002394
亚洲武侠,https://ali.hlspull.yximgs.com/live/12344.flv
龙腾经典台,http://cfss.cc/cdn/yy/1355000685.flv
经典电影台,http://cfss.cc/cdn/yy/1355260662.flv
星光视界频道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
东森戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdycvbjcxljdjfxdcvnjvdwspjcophjfvjtycxjpjjmendsxd.flv
东森戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdycvbjcxljdjfxdcvnjvdwspjcophjfvjtycxjpjjmendsxd.flv
东森戏剧台,mitv://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
东森电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejowdxnjltdjhecvxcjjejjejyhjdyduojuomdfjhjjjdjsjy.flv
东森电影台,mitv://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
东森洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmjptdjjxfjwetjvbjstjjjsutyhdjhfljjfhfhyjwjsyp.flv
东森洋片台,mitv://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
东森洋片台,http://171.108.239.92:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
龙祥电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjloehjbjjjpvboydetjewsjhthjyujfjwetyjjjhflxsj.flv
龙华戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhslcfvxcvjsjbcvjfdvjsfcbjbnjtyjd.flv
龙华洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfvxcvxsjbcvjfdvsfcbjbnjtyxty.flv
好莱坞电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmpjjwdeyjsjjcjvsjfjljvjfhjuejdfjhjwjljcmbhlwjy.flv
ELTA影剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesfbxcvjsfjdhnfcvbsxjdnjsvmvbsjjjfdhyujmjbvnjslhxd.flv
CINEMAX电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjbvyvblcfybjxdbcjcfdvsfcbjbnjtcjnemjx.flv
BOO恐怖台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpxyjhjchjsjbhjejjjvboo.flv
Thrill台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveecvjwejjosvojjjsjjjdejfjxjucjshvjcsjjfcjtchpljy.flv
Thrill台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejvpjfjwjojcvljnjletfojsjjhjsjdjljdfewjjtthjjll.flv
AXN台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfybjssxsjbcjcfdvsfcbjbnjtyjxn.flv
HBO台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjjljpwjdctdfhdvjdjdujlvcbeywejweefshjfhhjsjjcxhbo.flv
HBO 家庭台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetjcvsjgcjyhpvobjxclmvhjogdjbodbsjhlelevendhbosignature
天映频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv 
天映频道,http://mywlkj.ddns.net:754/tv/yximgs.php?id=7 
天映经典,http://mywlkj.ddns.net:754/tv/yximgs.php?id
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
东森戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdycvbjcxljdjfxdcvnjvdwspjcophjfvjtycxjpjjmendsxd.flv
东森电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejowdxnjltdjhecvxcjjejjejyhjdyduojuomdfjhjjjdjsjy.flv
东森洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmjptdjjxfjwetjvbjstjjjsutyhdjhfljjfhfhyjwjsyp.flv
龙祥戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjloehjbjjjpvboydetjewsjhthjyujfjwetyjjjhflxsj.flv
龙华电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhslcfvxcvjsjbcvjfdvjsfcbjbnjtyjd.flv
龙华洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfvxcvxsjbcvjfdvsfcbjbnjtyxty.flv
好莱坞电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmpjjwdeyjsjjcjvsjfjljvjfhjuejdfjhjwjljcmbhlwjy.flv
好莱坞电影台,mitv://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
ELTA影剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesfbxcvjsfjdhnfcvbsxjdnjsvmvbsjjjfdhyujmjbvnjslhxd.flv
AXN HD,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfybjssxsjbcjcfdvsfcbjbnjtyjxn.flv
HBO HD,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjjljpwjdctdfhdvjdjdujlvcbeywejweefshjfhhjsjjcxhbo.flv
